,loan_id,published_date,current_balance,original_balance,property_state,orig_int_rate,orig_dscr,orig_ltv,special_servicer,freddie_held,principal_paydown,label,orig_occ_rate,most_rct_occ_rate,occ_rate_delta,orig_noi,most_rct_noi,noi_delta,most_rct_value,orig_value,value_delta,most_rct_ltv,ltv_delta,most_rct_debt_serv,orig_debt_serv,debt_serv_delta,most_rct_dscr,dscr_delta
2246,300911034,2017-01-25,17915985,18825000,AZ,0.0382,1.29,0.744,keybank,0.0,909015,0.0,0.965,0.96,-0.005,1449190.83,1401405,-47785.83,25300000,25302419.3548,-2419.35483871,0.708141699605,-0.0358583003953,791378.0,1123403.74419,-332025.744186,1.684,0.394
2247,301451021,2017-01-25,17902856,18750000,GA,0.0401,1.48,0.732,cwcapital,0.0,847144,0.0,0.91,0.92,0.01,0.0,1476908,1476908.0,25600000,25614754.0984,-14754.0983607,0.6993303125,-0.0326696875,806611.0,0.0,806611.0,1.721,0.241
2248,302521034,2017-01-25,17901129,18768000,CA,0.0425,1.3,0.696,wells_fargo_bank,0.0,866871,0.0,0.889,0.97,0.081,1500353.25,1453878,-46475.25,26800000,26965517.2414,-165517.241379,0.667952574627,-0.0280474253731,830946.0,1154117.88462,-323171.884615,1.696,0.396
2249,824100023,2017-01-25,17889354,19500000,MN,0.0432,1.391,0.726,keybank,0.0,1610646,0.0,0.9878,0.92,-0.0678,1721042.0,1744387,23345.0,26670000,26859504.1322,-189504.132231,0.670766929134,-0.0552330708661,870562.0,1237269.59022,-366707.590223,1.912,0.521
2250,300701026,2017-01-25,17885194,18480000,NC,0.0388,1.25,0.781,keybank,0.0,594806,0.0,0.952,0.9,-0.052,1794976.0,1309077,-485899.0,23650000,23661971.831,-11971.8309859,0.756244989429,-0.0247550105708,782574.0,1435980.8,-653406.8,1.593,0.343
2251,300060039,2017-01-25,17885000,17885000,CO,0.0422,1.3,0.751,keybank,0.0,0,0.0,0.988,0.96,-0.028,1423150.0,1442706,19556.0,23800000,23814913.4487,-14913.448735,0.751470588235,0.000470588235294,576543.0,1094730.76923,-518187.769231,2.43,1.13
2252,10064750,2017-01-25,17883466,14255000,GA,0.0408,1.25,0.8,cwcapital,0.0,-3628466,0.0,0.8907,0.94,0.0493,1156626.0,1568290,411664.0,35530000,17818750.0,17711250.0,0.503334252744,-0.296665747256,886279.5,925300.8,-39021.3,1.72,0.47
2253,833100027,2017-01-25,17880862,18850000,OR,0.0419,1.441,0.647,midland_loan_services,0.0,969138,0.0,0.997,0.0,-0.997,1699127.0,0,-1699127.0,0,29134466.7697,-29134466.7697,inf,inf,0.0,1179130.46495,-1179130.46495,0.0,-1.441
2254,300501034,2017-01-25,17875000,17875000,NY,0.0342,2.18,0.65,midland_loan_services,0.0,0,0.0,0.961,0.94,-0.021,1429476.0,1102223,-327253.0,27500000,27500000.0,0.0,0.65,0.0,621514.0,655722.93578,-34208.9357798,1.648,-0.532
2255,302841126,2017-01-25,17872000,17872000,TX,0.024737,1.58,0.8,midland_loan_services,0.0,0,0.0,0.914,0.97,0.056,1302283.37,1394357,92073.63,22340000,22340000.0,0.0,0.8,0.0,310803.0,824229.981013,-513426.981013,4.385,2.805
2256,10084992,2017-01-25,17871009,18710000,OH,0.0493,1.32,0.748,cwcapital,0.0,838991,0.0,0.925,0.99,0.065,1876780.0,1709618,-167162.0,24950000,25013368.984,-63368.9839572,0.716272905812,-0.0317270941884,1195685.04,1421803.0303,-226117.990303,1.37,0.05
2257,534369235,2017-01-25,17846462,20000000,FL,0.0599,1.37,0.477,freddie_mac,0.0,2153538,0.0,0.998,1.0,0.002,2668791.23,2397015,-271776.23,48000000,41928721.174,6071278.826,0.371801291667,-0.105198708333,1293933.51,1948022.79562,-654089.28562,1.77,0.4
2258,10082669,2017-01-25,17844876,18800000,CA,0.0513,1.52,0.794,wells_fargo_bank,0.0,955124,0.0,0.987,0.99,0.003,1975055.0,1564664,-410391.0,23540000,23677581.864,-137581.86398,0.758066100255,-0.0359338997451,1229056.8,1299378.28947,-70321.4894737,1.25,-0.27
2259,824100024,2017-01-25,17825769,18750000,TX,0.0406,1.289,0.75,keybank,0.0,924231,0.0,0.9324,0.91,-0.0224,1439372.0,1189100,-250272.0,25000000,25000000.0,0.0,0.71303076,-0.03696924,811486.0,1116657.87432,-305171.874321,1.424,0.135
2260,504140795,2017-01-25,17812398,19942000,NJ,0.0636,1.47,0.61,freddie_mac,0.0,2129602,0.0,0.948,0.91,-0.038,1706659.23,1769783,63123.77,27900000,32691803.2787,-4791803.27869,0.638437204301,0.0284372043011,1117949.04,1160992.67347,-43043.6334694,1.57,0.1
2261,30304096,2017-01-25,17811976,19000000,TX,0.0386,1.43,0.748,midland_loan_services,0.0,1188024,0.0,0.976,0.96,-0.016,0.0,1984892,1984892.0,25400000,25401069.5187,-1069.51871658,0.701258897638,-0.0467411023622,1070185.32,0.0,1070185.32,1.73,0.3
2262,302781005,2017-01-25,17807599,18500000,WA,0.0535,1.33,0.639,keybank,0.0,692401,0.0,0.921,0.93,0.009,1705723.0,1567280,-138443.0,26200000,28951486.698,-2751486.69797,0.679679351145,0.040679351145,929518.0,1282498.49624,-352980.496241,1.617,0.287
2263,670100023,2017-01-25,17801650,18996000,WA,0.048,1.25,0.739,wells_fargo_bank,0.0,1194350,0.0,0.955,0.0,-0.955,1572008.0,0,-1572008.0,0,25705006.7659,-25705006.7659,inf,inf,0.0,1257606.4,-1257606.4,0.0,-1.25
2264,302841127,2017-01-25,17800000,17800000,LA,0.024737,1.71,0.8,midland_loan_services,0.0,0,0.0,0.96,0.95,-0.01,1425078.84,1557957,132878.16,22250000,22250000.0,0.0,0.8,0.0,309551.0,833379.438596,-523828.438596,4.873,3.163
2265,302841128,2017-01-25,17800000,17800000,GA,0.025237,1.64,0.8,midland_loan_services,0.0,0,0.0,0.959,0.92,-0.039,1383634.15,1343638,-39996.15,22250000,22250000.0,0.0,0.8,0.0,397434.0,843679.359756,-446245.359756,3.194,1.554
2266,301451023,2017-01-25,17800000,17800000,KY,0.0423,2.9,0.549,cwcapital,0.0,0,0.0,0.96,0.96,0.0,0.0,2601270,2601270.0,32400000,32422586.5209,-22586.5209472,0.549382716049,0.000382716049383,765489.0,0.0,765489.0,3.261,0.361
2267,300501035,2017-01-25,17800000,17800000,WA,0.0348,2.16,0.62,midland_loan_services,0.0,0,0.0,0.993,0.97,-0.023,1396821.59,1395263,-1558.59,28700000,28709677.4194,-9677.41935484,0.620209059233,0.000209059233449,473183.0,646676.662037,-173493.662037,2.886,0.726
2268,10069477,2017-01-25,17783188,18550000,NJ,0.0392,1.3,0.671,wells_fargo_bank,0.0,766812,0.0,0.927,0.97,0.043,1430259.0,707520,-722739.0,27630000,27645305.5142,-15305.514158,0.643618820123,-0.0273811798769,526242.78,1100199.23077,-573956.450769,1.29,-0.01
2269,10069478,2017-01-25,17779382,18525000,NV,0.0385,1.32,0.741,wells_fargo_bank,0.0,745618,0.0,0.971,0.96,-0.011,1444129.27,897771,-546358.27,25000000,25000000.0,0.0,0.71117528,-0.02982472,521080.38,1094037.32576,-572956.945758,1.66,0.34
2270,10062933,2017-01-25,17768795,18800000,TN,0.0459,1.318,0.705,torchlight,0.0,1031205,0.0,0.9767,0.96,-0.0167,1598241.0,1641642,43401.0,26650000,26666666.6667,-16666.6666667,0.666746529081,-0.0382534709193,866383.38,1212625.94841,-346242.568407,1.83,0.512
2271,491000017,2017-01-25,17767000,19800000,KS,0.0504,1.31,0.764,wells_fargo_bank,0.0,2033000,0.0,0.981,0.98,-0.001,1804852.0,1179435,-625417.0,25710000,25916230.3665,-206230.366492,0.691054064566,-0.0729459354337,960977.0,1377749.61832,-416772.618321,1.186,-0.124
2272,30268861,2017-01-25,17761938,19900000,TX,0.0578,1.253,0.763,"berkeley_point_capital,_llc",0.0,2138062,0.0,0.9603,0.96,-0.0003,0.0,2561198,2561198.0,26020000,26081258.1913,-61258.1913499,0.682626364335,-0.0803736356649,1398126.36,0.0,1398126.36,1.79,0.537
2273,10081407,2017-01-25,17760076,18000000,PA,0.037,1.6,0.747,midland_loan_services,0.0,239924,0.0,0.913,0.98,0.067,1861359.0,1429903,-431456.0,24100000,24096385.5422,3614.45783133,0.736932614108,-0.0100673858921,665455.64,1163349.375,-497893.735,2.06,0.46
2274,456000019,2017-01-25,17745811,18880000,FL,0.0552,1.25,0.797,keybank,0.0,1134189,0.0,0.93,0.96,0.03,1766294.0,1695525,-70769.0,23700000,23688833.1242,11166.8757842,0.748768396624,-0.0482316033755,966920.0,1413035.2,-446115.2,1.689,0.439
2275,714100032,2017-01-25,17742660,18250000,FL,0.0355,1.67,0.705,wells_fargo_bank_,0.0,507340,0.0,0.957,0.95,-0.007,1738764.0,1614570,-124194.0,25900000,25886524.8227,13475.177305,0.685044787645,-0.0199552123552,742148.0,1041176.0479,-299028.047904,2.09,0.42
2276,300701025,2017-01-25,17739899,19625000,PA,0.0367,1.3,0.653,keybank,0.0,1885101,0.0,0.94,0.91,-0.03,1463024.13,1137555,-325469.13,29800000,30053598.7749,-253598.774885,0.595298624161,-0.0577013758389,900412.0,1125403.17692,-224991.176923,1.204,-0.096
2277,10097038,2017-01-25,17737000,17737000,SC,0.0424,1.3,0.75,midland_loan_services,0.0,0,0.0,0.965,0.83,-0.135,0.0,566596,566596.0,23650000,23649333.3333,666.666666668,0.749978858351,-2.11416490487e-05,311263.98,0.0,311263.98,1.56,0.26
2278,10069476,2017-01-25,17711507,18805000,TN,0.0397,1.35,0.758,wells_fargo_bank,0.0,1093493,0.0,0.933,0.0,-0.933,1526604.0,0,-1526604.0,0,24808707.124,-24808707.124,inf,inf,0.0,1130817.77778,-1130817.77778,0.0,-1.35
2279,10098693,2017-01-25,17709000,17709000,CO,0.0399,1.4,0.773,wells_fargo_bank,0.0,0,0.0,0.926,0.94,0.014,1502445.0,878728,-623717.0,22900000,22909443.7257,-9443.72574386,0.773318777293,0.000318777292576,357220.5,1073175.0,-715954.5,2.37,0.97
2280,10082670,2017-01-25,17706231,18150000,IN,0.0423,1.39,0.74,wells_fargo_bank,0.0,443769,0.0,0.966,0.95,-0.016,1656788.0,1389575,-267213.0,31800000,24527027.027,7272972.97297,0.556799716981,-0.183200283019,801672.39,1191933.81295,-390261.42295,1.66,0.27
2281,534404626,2017-01-25,17706020,9417000,CA,0.0466,1.3,0.584,wells_fargo_bank,0.0,-8289020,0.0,0.905,0.95,0.045,4521651.6,5455381,933729.4,85500000,16125000.0,69375000.0,0.207087953216,-0.376912046784,3395251.68,3478193.53846,-82941.8584615,1.58,0.28
2282,300060037,2017-01-25,17704983,18080000,GA,0.0412,1.28,0.8,keybank,0.0,375017,0.0,0.872,0.92,0.048,1430038.0,2159006,728968.0,22600000,22600000.0,0.0,0.783406327434,-0.0165936725664,1050866.0,1117217.1875,-66351.1875,1.97,0.69
2283,10098031,2017-01-25,17700000,17700000,KY,0.0387,1.44,0.689,wells_fargo_bank,0.0,0,0.0,0.957,0.94,-0.017,1588308.0,850587,-737721.0,25700000,25689404.9347,10595.0653121,0.688715953307,-0.000284046692607,346300.5,1102991.66667,-756691.166667,2.33,0.89
2284,818100032,2017-01-25,17699789,18696000,TX,0.0431,1.411,0.645,cwcapital,0.0,996211,0.0,0.912,0.0,-0.912,1640856.0,0,-1640856.0,0,28986046.5116,-28986046.5116,inf,inf,0.0,1162902.90574,-1162902.90574,0.0,-1.411
2285,30306645,2017-01-25,17680000,17680000,LA,0.031137,3.64,0.595,midland_loan_services,0.0,0,0.0,0.952,0.93,-0.022,0.0,2688225,2688225.0,29700000,29714285.7143,-14285.7142857,0.595286195286,0.000286195286195,700266.67,0.0,700266.67,3.69,0.05
2286,30268952,2017-01-25,17678465,19040000,NC,0.0565,1.263,0.8,keybank,0.0,1361535,0.0,0.9754,0.98,0.0046,0.0,2208653,2208653.0,23800000,23800000.0,0.0,0.742792647059,-0.0572073529412,1318868.28,0.0,1318868.28,1.62,0.357
2287,651100020,2017-01-25,17676024,18960000,NC,0.0475,1.27,0.8,cwcapital,0.0,1283976,0.0,0.962,0.93,-0.032,1749046.0,1404999,-344047.0,23700000,23700000.0,0.0,0.745823797468,-0.0541762025316,890139.0,1377201.5748,-487062.574803,1.512,0.242
2288,30308305,2017-01-25,17675000,17675000,CO,0.0317,2.59,0.699,wells_fargo_bank,0.0,0,0.0,0.938,0.97,0.032,0.0,1780831,1780831.0,25300000,25286123.0329,13876.9670959,0.698616600791,-0.000383399209486,566523.04,0.0,566523.04,3.06,0.47
2289,303841035,2017-01-25,17675000,17675000,TX,0.0378,1.36,0.699,midland_loan_services,0.0,0,0.0,0.9018,0.88,-0.0218,1402029.16,1204239,-197790.16,25275000,25286123.0329,-11123.0329041,0.699307616222,0.000307616221563,508510.0,1030903.79412,-522393.794118,2.279,0.919
2290,301151034,2017-01-25,17672202,17812000,AZ,0.0426,1.32,0.748,wells_fargo_bank,0.0,139798,0.0,0.925,0.94,0.015,1458293.0,1085995,-372298.0,23800000,23812834.2246,-12834.2245989,0.742529495798,-0.00547050420168,624409.0,1104767.42424,-480358.424242,1.632,0.312
2291,833100026,2017-01-25,17665752,19000000,TX,0.0418,1.433,0.717,midland_loan_services,0.0,1334248,0.0,0.982,0.0,-0.982,1680990.0,0,-1680990.0,0,26499302.6499,-26499302.6499,inf,inf,0.0,1173056.52477,-1173056.52477,0.0,-1.433
2292,30268920,2017-01-25,17665291,19680000,CA,0.0598,1.322,0.796,keybank,0.0,2014709,0.0,0.7194,0.93,0.2106,0.0,2368215,2368215.0,24600000,24723618.0905,-123618.090452,0.718101260163,-0.0778987398374,1412862.67,0.0,1412862.67,1.64,0.318
2293,10073948,2017-01-25,17651960,18750000,FL,0.0393,1.34,0.75,wells_fargo_bank,0.0,1098040,0.0,0.945,0.98,0.035,1833052.0,1989682,156630.0,33500000,25000000.0,8500000.0,0.526924179104,-0.223075820896,892631.25,1367949.25373,-475318.003731,2.13,0.79
2294,304901141,2017-01-25,17650000,17650000,UT,0.0317,3.05,0.55,wells_fargo_bank,0.0,0,0.0,0.963,0.96,-0.003,1806866.79,1989981,183114.21,32100000,32090909.0909,9090.90909091,0.54984423676,-0.000155763239875,568830.0,592415.340984,-23585.3409836,3.366,0.316
2295,305161018,2017-01-25,17649140,18000000,VA,0.0444,1.33,0.678,midland_loan_services,0.0,350860,0.0,0.913,0.99,0.077,1571918.96,1342634,-229284.96,26500000,26548672.5664,-48672.5663717,0.666005283019,-0.0119947169811,815065.0,1181893.95489,-366828.954887,1.528,0.198
2296,714100033,2017-01-25,17645440,18150000,FL,0.0355,1.68,0.712,wells_fargo_bank_,0.0,504560,0.0,0.941,0.99,0.049,1770525.0,1899489,128964.0,25500000,25491573.0337,8426.96629214,0.691978039216,-0.0200219607843,738081.0,1053883.92857,-315802.928571,2.453,0.773
2297,889100029,2017-01-25,17641785,18000000,TN,0.0469,1.312,0.634,midland_loan_services,0.0,358215,0.0,0.988,0.0,-0.988,1509727.49,0,-1509727.49,0,28391167.1924,-28391167.1924,inf,inf,0.0,1150706.92835,-1150706.92835,0.0,-1.312
2298,303681038,2017-01-25,17628678,17652000,FL,0.0403,1.27,0.778,wells_fargo_bank,0.0,23322,0.0,0.953,1.0,0.047,1317429.0,1585668,268239.0,22700000,22688946.0154,11053.9845758,0.776593744493,-0.00140625550661,723232.0,1037345.66929,-314113.669291,2.155,0.885
2299,300060036,2017-01-25,17628293,18400000,AL,0.0384,1.27,0.8,keybank,0.0,771707,0.0,0.893,0.97,0.077,1381647.0,1109531,-272116.0,23000000,23000000.0,0.0,0.766447521739,-0.0335524782609,775401.0,1087911.02362,-312510.023622,1.37,0.1
2300,10102919,2017-01-25,17625000,17625000,KY,0.0373,1.42,0.75,midland_loan_services,0.0,0,0.0,0.9167,0.94,0.0233,0.0,1211515,1211515.0,23500000,23500000.0,0.0,0.75,0.0,500365.1,0.0,500365.1,2.33,0.91
2301,17000017,2017-01-25,17620883,19560000,MO,0.0558,1.3,0.787,cwcapital,0.0,1939117,0.0,0.973,0.96,-0.013,1832288.0,1500089,-332199.0,24800000,24853875.4765,-53875.476493,0.710519475806,-0.0764805241935,1008390.0,1409452.30769,-401062.307692,1.421,0.121
2302,10073732,2017-01-25,17602569,19200000,NV,0.0416,1.31,0.731,wells_fargo_bank,0.0,1597431,0.0,0.935,0.97,0.035,1577194.0,2176330,599136.0,26000000,26265389.8769,-265389.876881,0.677021884615,-0.0539781153846,840992.31,1203964.8855,-362972.575496,2.49,1.18
2303,30310292,2017-01-25,17600000,17600000,CO,0.030937,1.54,0.779,wells_fargo_bank,0.0,0,0.0,0.927,0.91,-0.017,0.0,2806837,2806837.0,22600000,22593068.0359,6931.96405648,0.778761061947,-0.000238938053097,914703.52,0.0,914703.52,2.87,1.33
2304,304991049,2017-01-25,17600000,17600000,TX,0.025137,1.61,0.728,c-iii_asset_management_llc,0.0,0,0.0,0.948,0.95,0.002,1361614.98,1694469,332854.02,24160000,24175824.1758,-15824.1758242,0.728476821192,0.000476821192053,415268.0,845723.590062,-430455.590062,3.869,2.259
2305,10098032,2017-01-25,17600000,17600000,AZ,0.0388,1.25,0.786,wells_fargo_bank,0.0,0,0.0,0.974,0.97,-0.004,1250258.0,1526325,276067.0,22400000,22391857.5064,8142.49363868,0.785714285714,-0.000285714285714,694261.74,1000206.4,-305944.66,2.13,0.88
2306,10096499,2017-01-25,17577489,17600000,DE,0.0418,1.38,0.649,wells_fargo_bank,0.0,22511,0.0,0.99,0.92,-0.07,1391171.0,709476,-681695.0,27100000,27118644.0678,-18644.0677966,0.648615830258,-0.000384169741697,371927.92,1008094.92754,-636167.007536,1.86,0.48
2307,824100028,2017-01-25,17576000,17576000,NC,0.0416,2.025,0.636,keybank,0.0,0,0.0,0.9613,0.0,-0.9613,1591268.0,0,-1591268.0,0,27635220.1258,-27635220.1258,inf,inf,0.0,785811.358025,-785811.358025,0.0,-2.025
2308,10084995,2017-01-25,17571000,17571000,NC,0.0446,1.25,0.772,cwcapital,0.0,0,0.0,0.981,0.99,0.009,1299047.0,1256422,-42625.0,27200000,22760362.6943,4439637.3057,0.645992647059,-0.126007352941,679215.08,1039237.6,-360022.52,1.8,0.55
2309,10086995,2017-01-25,17569245,18373000,LA,0.0506,1.3,0.675,wells_fargo_bank,0.0,803755,0.0,0.905,0.92,0.015,1762006.0,1728765,-33241.0,27080000,27219259.2593,-139259.259259,0.648790435746,-0.0262095642541,893745.54,1355389.23077,-461643.690769,1.83,0.53
2310,820101931,2017-01-25,17566329,18585000,AZ,0.043,1.257,0.609,midland_loan_services,0.0,1018671,0.0,0.925,0.0,-0.925,1473446.0,0,-1473446.0,0,30517241.3793,-30517241.3793,inf,inf,0.0,1172192.52188,-1172192.52188,0.0,-1.257
2311,860100018,2017-01-25,17563401,18487000,FL,0.0536,1.31,0.746,wells_fargo_bank,0.0,923599,0.0,0.931,0.94,0.009,1764903.0,1891484,126581.0,24770000,24781501.3405,-11501.3404826,0.709059386354,-0.0369406136455,930142.0,1347254.19847,-417112.198473,1.925,0.615
2312,300911035,2017-01-25,17554276,18450000,NJ,0.0379,1.3,0.75,keybank,0.0,895724,0.0,0.984,0.98,-0.004,1385714.0,1551088,165374.0,24600000,24600000.0,0.0,0.713588455285,-0.0364115447154,1030369.0,1065933.84615,-35564.8461538,1.462,0.162
2313,30283168,2017-01-25,17550000,17550000,TX,0.0476,2.18,0.641,cwcapital,0.0,0,0.0,0.9928,0.99,-0.0028,0.0,2072885,2072885.0,27400000,27379095.1638,20904.8361934,0.640510948905,-0.00048905109489,844662.0,0.0,844662.0,2.32,0.14
2314,10093520,2017-01-25,17550000,17550000,CA,0.0388,2.06,0.65,wells_fargo_bank,0.0,0,0.0,0.991,1.0,0.009,437554.0,768608,331054.0,27000000,27000000.0,0.0,0.65,0.0,344253.0,212404.854369,131848.145631,2.13,0.07
2315,10093520,2017-01-25,17550000,17550000,CO,0.0388,1.5,0.728,wells_fargo_bank,0.0,0,0.0,0.871,1.0,0.129,437554.0,768608,331054.0,27000000,24107142.8571,2892857.14286,0.65,-0.078,344253.0,291702.666667,52550.3333333,2.13,0.63
2316,10073944,2017-01-25,17550000,17550000,NY,0.0396,1.41,0.65,wells_fargo_bank,0.0,0,0.0,0.964,0.98,0.016,1435960.0,681846,-754114.0,27000000,27000000.0,0.0,0.65,0.0,528957.0,1018411.34752,-489454.347518,1.18,-0.23
2317,10069484,2017-01-25,17550000,17550000,CA,0.034,2.2,0.65,wells_fargo_bank,0.0,0,0.0,0.955,0.0,-0.955,1382215.0,0,-1382215.0,0,27000000.0,-27000000.0,inf,inf,0.0,628279.545455,-628279.545455,0.0,-2.2
2318,300701028,2017-01-25,17547100,18150000,FL,0.0371,1.46,0.729,keybank,0.0,602900,0.0,0.926,0.95,0.024,1571236.43,1298557,-272679.43,24900000,24897119.3416,2880.65843622,0.704702811245,-0.024297188755,752796.0,1076189.33562,-323393.335616,1.657,0.197
2319,300340027,2017-01-25,17542279,19100000,OH,0.0393,1.49,0.715,keybank,0.0,1557721,0.0,0.939,0.95,0.011,1654775.0,1434003,-220772.0,26350000,26713286.7133,-363286.713287,0.66574113852,-0.0492588614801,813755.0,1110587.24832,-296832.248322,1.725,0.235
2320,30283223,2017-01-25,17537415,18840000,PA,0.0476,1.53,0.654,cwcapital,0.0,1302585,0.0,0.967,0.97,0.003,0.0,2561338,2561338.0,28800000,28807339.4495,-7339.44954128,0.608938020833,-0.0450619791667,1180703.4,0.0,1180703.4,2.06,0.53
2321,10064068,2017-01-25,17523331,19000000,TX,0.0576,1.233,0.732,freddie_mac,0.0,1476669,0.0,0.9468,0.94,-0.0068,1887131.0,1295344,-591787.0,25510000,25956284.153,-446284.153005,0.686920070561,-0.0450799294394,998996.13,1530519.87024,-531523.740235,1.24,0.007
2322,862100025,2017-01-25,17516365,18500000,TX,0.0489,1.29,0.742,wells_fargo_bank,0.0,983635,0.0,0.937,0.0,-0.937,1577768.0,0,-1577768.0,0,24932614.5553,-24932614.5553,inf,inf,0.0,1223075.96899,-1223075.96899,0.0,-1.29
2323,300591036,2017-01-25,17512511,18180000,TX,0.0369,1.25,0.79,cwcapital,0.0,667489,0.0,0.989,0.95,-0.039,1313386.0,1643103,329717.0,23000000,23012658.2278,-12658.2278481,0.761413521739,-0.0285864782609,1002920.0,1050708.8,-47788.8,1.58,0.33
2324,303841034,2017-01-25,17512314,18200000,PA,0.0329,1.33,0.791,midland_loan_services,0.0,687686,0.0,0.928,0.88,-0.048,1347314.29,896671,-450643.29,22900000,23008849.5575,-108849.557522,0.764729868996,-0.0262701310044,716469.0,1013018.26316,-296549.263158,1.173,-0.157
2325,34000020,2017-01-25,35022900,18703000,SC,0.0625,1.41,0.652,wells_fargo_bank,0.0,-16319900,0.0,0.929,0.95,0.021,1592396.4,2022726,430329.6,26550000,28685582.8221,-2135582.82209,1.3191299435,0.667129943503,1036418.0,1129359.14894,-92941.1489362,1.912,0.502
2326,833100028,2017-01-25,17503335,18472000,WA,0.0408,1.25,0.775,midland_loan_services,0.0,968665,0.0,0.912,0.0,-0.912,1435332.0,0,-1435332.0,0,23834838.7097,-23834838.7097,inf,inf,0.0,1148265.6,-1148265.6,0.0,-1.25
2327,300340033,2017-01-25,17500000,17500000,CO,0.0352,3.33,0.49,keybank,0.0,0,0.0,0.993,0.97,-0.023,2165586.0,3076594,911008.0,35700000,35714285.7143,-14285.7142857,0.490196078431,0.000196078431373,626267.0,650326.126126,-24059.1261261,4.775,1.445
2328,10093610,2017-01-25,17500000,17500000,KS,0.0373,1.45,0.717,wells_fargo_bank,0.0,0,0.0,0.951,0.95,-0.001,592897.87,2042430,1449532.13,24400000,24407252.4407,-7252.44072524,0.717213114754,0.000213114754098,663627.54,408895.082759,254732.457241,2.92,1.47
2329,10093610,2017-01-25,17500000,17500000,FL,0.0373,1.27,0.778,wells_fargo_bank,0.0,0,0.0,0.953,0.95,-0.003,592897.87,2042430,1449532.13,24400000,22493573.2648,1906426.73522,0.717213114754,-0.0607868852459,663627.54,466848.716535,196778.823465,2.92,1.65
2330,10102920,2017-01-25,17500000,17500000,AZ,0.0417,1.25,0.717,midland_loan_services,0.0,0,0.0,0.9674,0.97,0.0026,0.0,1064606,1064606.0,24400000,24407252.4407,-7252.44072524,0.717213114754,0.000213114754098,555419.92,0.0,555419.92,1.82,0.57
2331,303841036,2017-01-25,17500000,17500000,CA,0.0323,2.55,0.578,midland_loan_services,0.0,0,0.0,0.958,0.99,0.032,1524097.45,1648527,124429.55,30260000,30276816.609,-16816.6089965,0.578321216127,0.0003212161269,431788.0,597685.27451,-165897.27451,3.714,1.164
2332,10069481,2017-01-25,17499610,18000000,FL,0.0355,1.61,0.723,wells_fargo_bank,0.0,500390,0.0,0.955,0.98,0.025,1688475.0,1109386,-579089.0,34000000,24896265.5602,9103734.43983,0.514694411765,-0.208305588235,487987.62,1048742.23602,-560754.616025,2.16,0.55
2333,10073044,2017-01-25,17498780,19320000,NC,0.033,1.47,0.663,cwcapital,0.0,1821220,0.0,0.935,0.91,-0.025,1567191.0,1680256,113065.0,28700000,29140271.4932,-440271.493213,0.60971358885,-0.0532864111498,761516.55,1066116.32653,-304599.776531,2.13,0.66
2334,10054814,2017-01-25,17490252,18750000,MI,0.0468,1.504,0.672,wells_fargo_bank,0.0,1259748,0.0,0.9323,0.96,0.0277,2098426.0,2356120,257694.0,27900000,27901785.7143,-1785.71428571,0.626890752688,-0.0451092473118,873173.88,1395230.05319,-522056.173191,2.6,1.096
2335,304741033,2017-01-25,17487673,17580000,CA,0.043,1.49,0.645,keybank,0.0,92327,0.0,0.993,0.91,-0.083,2258968.66,2096184,-162784.66,27390000,27255813.9535,134186.046512,0.638469258854,-0.0065307411464,768539.0,1516086.34899,-747547.348993,2.657,1.167
2336,10073681,2017-01-25,17486227,19289000,CA,0.0393,1.25,0.687,wells_fargo_bank,0.0,1802773,0.0,0.976,0.93,-0.046,1428584.0,2050451,621867.0,27800000,28077147.016,-277147.016012,0.629000971223,-0.057999028777,821807.28,1142867.2,-321059.92,2.44,1.19
2337,10063193,2017-01-25,17485000,17485000,CA,0.0385,1.3,0.733,midland_loan_services,0.0,0,0.0,0.9504,0.92,-0.0304,1364559.0,2411622,1047063.0,46420000,23854024.5566,22565975.4434,0.376669538992,-0.356330461008,1077330.0,1049660.76923,27669.2307692,2.17,0.87
2338,30268936,2017-01-25,17478494,19500000,FL,0.0591,1.319,0.732,keybank,0.0,2021506,0.0,0.9427,0.95,0.0073,0.0,3216992,3216992.0,26500000,26639344.2623,-139344.262295,0.659565811321,-0.0724341886792,1389437.16,0.0,1389437.16,2.23,0.911
2339,708182682,2017-01-25,17473086,18100000,GA,0.0401,1.36,0.745,cwcapital,0.0,626914,0.0,0.705,0.75,0.045,1492042.0,405551,-1086491.0,24300000,24295302.0134,4697.98657718,0.719057037037,-0.025942962963,778648.95,1097089.70588,-318440.755882,0.44,-0.92
2340,10062346,2017-01-25,17465910,19100000,KS,0.0445,1.338,0.784,wells_fargo_bank,0.0,1634090,0.0,0.9528,0.97,0.0172,1902208.0,1735169,-167039.0,24250000,24362244.898,-112244.897959,0.72024371134,-0.0637562886598,865892.52,1421680.11958,-555787.599581,1.9,0.562
2341,10081469,2017-01-25,17456168,18000000,CO,0.0397,1.31,0.769,midland_loan_services,0.0,543832,0.0,0.953,0.95,-0.003,1572601.0,1980326,407725.0,45600000,23407022.1066,22192977.8934,0.382810701754,-0.386189298246,1257943.77,1200458.77863,57484.991374,1.52,0.21
2342,862100026,2017-01-25,17454305,18490000,TX,0.0461,1.25,0.744,wells_fargo_bank,0.0,1035695,0.0,0.979,0.0,-0.979,1485340.0,0,-1485340.0,0,24852150.5376,-24852150.5376,inf,inf,0.0,1188272.0,-1188272.0,0.0,-1.25
